id	collectionID	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	occurrenceStatus	associatedReferences	eventDate	waterBody	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	footprintWKT	identifiedBy	typeStatus	scientificNameID	scientificName
93694	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93694			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:967041	Guinardia striata
93695	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93695			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:967041	Guinardia striata
93696	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93696			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:967041	Guinardia striata
93697	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93697			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149132	Guinardia flaccida
93698	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93698			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149132	Guinardia flaccida
93699	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93699			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149132	Guinardia flaccida
93700	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93700			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149132	Guinardia flaccida
93701	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93701			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149132	Guinardia flaccida
93702	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93702			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149132	Guinardia flaccida
93703	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93703			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149132	Guinardia flaccida
93704	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93704			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:341543	Haslea trompii
93705	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93705			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:341543	Haslea trompii
93706	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93706			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:341543	Haslea trompii
93707	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93707			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:341543	Haslea trompii
93708	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93708			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:341543	Haslea trompii
93709	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93709			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:341543	Haslea trompii
93710	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93710			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:341543	Haslea trompii
93711	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93711			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:341543	Haslea trompii
93712	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93712			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:341543	Haslea trompii
93713	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93713			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:248063	Haslea wawrikae
93714	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93714			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:163249	Hemiaulus hauckii
93715	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93715			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:163249	Hemiaulus hauckii
93716	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93716			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:163249	Hemiaulus hauckii
93717	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93717			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:163250	Hemiaulus sinensis
93718	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93718			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:163250	Hemiaulus sinensis
93719	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93719			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:163250	Hemiaulus sinensis
93720	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93720			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:163250	Hemiaulus sinensis
93721	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93721			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:163250	Hemiaulus sinensis
93722	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93722			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:180367	Hemidiscus cuneiformis
93723	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93723			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149226	Melosira sulcata
93724	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93724			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149226	Melosira sulcata
93725	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93725			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149467	Navicula directa
93726	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93726			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149467	Navicula directa
93727	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93727			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149467	Navicula directa
93728	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93728			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149467	Navicula directa
93729	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93729			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149467	Navicula directa
93730	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93730			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149467	Navicula directa
93731	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93731			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149467	Navicula directa
93732	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93732			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149467	Navicula directa
93733	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93733			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149467	Navicula directa
93734	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93734			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149467	Navicula directa
93735	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93735			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:175744	Nitzschia delicatula
93736	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93736			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149150	Nitzschia longissima
93737	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93737			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149150	Nitzschia longissima
93738	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93738			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149150	Nitzschia longissima
93739	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93739			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149150	Nitzschia longissima
93740	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93740			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149150	Nitzschia longissima
93741	FORV-SS-262	CMLRE	CMLRE-Phytoplankton	HumanObservation	93741			present	Records based on primary data generated onboard FORV Sagar Sampada	2009-02-16/2009-02-23						16.2551	69.9113	909743	POLYGON ((75.23438 11.26461, 68.73047 22.47195, 63.85254 22.10600, 71.41113 9.01530, 75.23438 11.26461))	Dr. K.B. Padmakumar and Lathika Cicily		urn:lsid:marinespecies.org:taxname:149150	Nitzschia longissima
